pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,particle_type,event_id,et,theta,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision,energy,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03,rp_x,rp_y,rp_z,calo_energy,chi2,ndof
1.4013,2.09187,1.48813,-1.0,0.000522313,0.000632726,-0.0361762,0.0200826,0.242374,0.969975,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27052,3.0
0.896363,0.480167,1.65702,1.0,0.000707371,0.000615033,-0.0360245,-0.0770574,0.891521,0.446378,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62474,9.0
1.12779,-0.91914,1.64687,-1.0,0.00072946,0.000613095,0.0297543,-0.0523075,0.686242,-0.72549,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.152,19.0
0.857934,1.69795,1.7907,-1.0,0.000689245,0.000612157,-0.080682,-0.0772744,0.345716,0.935152,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7218,25.0
39.0736,1.149,1.99717,1.0,0.000730492,0.000614247,0.0298145,-0.238231,0.524469,0.817422,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83394,13.0
3.98868,1.34012,2.24965,1.0,0.000700702,0.000591235,0.0296425,-0.307695,0.381394,0.871701,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8852,23.0
2.28678,0.953129,2.3075,-1.0,0.000712681,0.000616234,-0.0977956,-0.451006,0.497214,0.741196,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8768,14.0
2.39606,-0.6035,2.35046,1.0,0.000740881,0.000626031,0.0298583,-0.591933,0.598763,-0.539535,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62125,6.0
0.943746,1.38394,2.85548,1.0,0.000694002,0.000544103,-0.0978716,-0.452398,0.133089,0.881829,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5267,27.0
0.767158,-1.12779,2.95444,1.0,0.000686213,0.000419029,-0.0176033,-0.575834,0.109046,-0.810262,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74185,7.0
1.06506,0.484155,2.86808,-1.0,0.000742461,0.000679304,-0.00668212,-0.860044,0.241279,0.449565,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9465,24.0
0.764846,0.696227,3.04654,1.0,0.000716585,0.000623982,-0.0979542,-0.794916,0.0757872,0.601968,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86916,14.0
0.844333,-0.531512,2.95371,-1.0,0.000703839,0.000554567,-0.0977872,-0.858285,0.163184,-0.486536,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61052,16.0
2.74904,2.23491,-0.349378,1.0,0.000868676,0.000999022,0.033591,0.198798,-0.0724267,0.977361,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6522,31.0
1.78294,2.09008,1.91663,-1.0,0.000925224,0.000687266,-0.00714673,-0.0825858,0.229202,0.969869,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327532,1.0
0.940671,1.98845,2.15115,1.0,0.000521604,0.00047779,0.0299741,-0.147375,0.224769,0.963203,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7875,39.0
1.00317,2.52021,2.39723,1.0,0.000436994,0.000311985,-0.0691382,-0.117573,0.1083,0.987141,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4011,9.0
1.45756,-2.46278,1.99548,1.0,0.000737901,0.000615894,0.0483895,-0.069702,0.15414,-0.985587,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.091,25.0
1.18319,-2.0685,2.06823,1.0,0.00103488,0.000792356,-0.09778,-0.118709,0.218628,-0.968561,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85403,1.0
2.76899,-2.11684,2.34291,-1.0,0.000654609,0.000559477,-0.0978726,-0.16561,0.170069,-0.971416,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0825,37.0
1.35784,0.432186,-1.30834,-1.0,0.000778445,0.000626595,0.0298388,0.236978,-0.882084,0.407147,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03901,13.0
8.92119,1.18057,2.00569,1.0,0.00074905,0.000622899,0.0298168,-0.236472,0.509024,0.827633,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8188,9.0
1.28795,0.276747,-2.18342,1.0,0.00078745,0.000570919,0.0298208,-0.553674,-0.787784,0.269891,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.355,13.0
2.37789,-0.702732,-1.03298,1.0,0.000711233,0.000603152,0.0298987,0.407447,-0.683104,-0.606099,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33558,6.0
1.37348,2.01955,3.08596,1.0,0.000723378,0.000535651,0.0303277,-0.260434,0.0145026,0.965383,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9063,13.0
1.04476,-1.25999,0.105817,1.0,0.000699378,0.0007774,-0.0979906,0.522131,0.0554576,-0.85106,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4736,18.0
0.993021,0.881351,0.913887,1.0,0.000747649,0.000595109,-0.097855,0.431817,0.559955,0.707096,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041106,2.0
2.12443,-0.473073,-2.35289,-1.0,0.000669067,0.000666156,-0.0980521,-0.632642,-0.636841,-0.440679,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4681,14.0
2.47436,0.757498,-2.63832,1.0,0.000784169,0.000512523,0.0496757,-0.673394,-0.370745,0.639601,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26123,3.0
0.96073,-1.36586,-2.21256,1.0,0.000642453,0.00067693,0.0499234,-0.28681,-0.383802,-0.877745,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41973,3.0
2.36995,0.318061,0.232444,1.0,0.000718403,0.000658584,0.0497662,0.925878,0.219176,0.307752,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44614,9.0
1.39795,0.28451,0.866409,1.0,0.00060503,0.000717668,0.0497585,0.622214,0.732175,0.277074,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9562,18.0
0.987246,1.76356,-0.937791,1.0,0.000246212,0.000257306,0.0512556,0.19704,-0.268546,0.942899,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4453,35.0
0.824026,1.49751,-1.63474,-1.0,0.000461862,0.000632968,-0.0361325,-0.0272269,-0.425182,0.904698,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7868,29.0
1.28913,0.701983,2.89253,1.0,0.000710909,0.00059158,-0.0800908,-0.771196,0.196151,0.605625,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.77067,12.0
1.05782,0.374422,-2.502,-1.0,0.00162821,-0.000596392,0.0486191,-0.749208,-0.557341,0.357854,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6529,14.0
2.62314,1.76423,-0.152189,1.0,0.000591469,-0.000192451,-0.100452,0.32902,-0.0504633,0.942974,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320556,3.0
0.774543,0.0257319,-0.191042,-1.0,0.00321386,0.0134388,0.0868479,0.981482,-0.189819,0.0257262,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58023,17.0
1.21264,2.10792,2.25129,1.0,-0.00146357,-0.00116019,0.0204603,-0.150653,0.186113,0.97091,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8258,33.0
1.56925,1.27126,-1.33781,-1.0,0.00083318,0.000637993,0.0296265,0.120069,-0.505996,0.854138,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72418,8.0
2.24664,0.803796,-2.54616,1.0,-0.0112756,0.0183343,0.02896,-0.617465,-0.418301,0.666154,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52707,11.0
1.88355,0.65927,-0.275196,-1.0,-0.00162246,-0.00771926,0.0531282,0.785415,-0.22177,0.577877,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4133,12.0
0.88415,0.730967,2.42817,1.0,0.0418058,0.0480598,0.138724,-0.591064,0.511562,0.623657,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.30207,12.0
2.47377,1.60763,-0.154154,1.0,0.000838756,0.00133103,0.0257286,0.380689,-0.0591541,0.922809,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7106,35.0
1.47558,2.10752,1.4708,-1.0,-0.00243512,0.000932057,-0.0429324,0.0239123,0.238343,0.970887,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6811,33.0
0.893353,1.86849,1.91439,1.0,0.0217809,0.00815642,-0.0393618,-0.101578,0.283904,0.953457,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9453,27.0
1.85497,1.90311,1.87685,-1.0,-0.00645741,-0.00166646,0.12173,-0.0878956,0.278168,0.956503,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.158,29.0
1.72576,2.37419,-0.862609,-1.0,0.00969334,0.00830384,-0.0939139,0.120062,-0.140196,0.982817,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4172,29.0
1.17195,2.12783,-0.0763717,-1.0,0.000778021,0.00126129,0.0392767,0.234175,-0.0179192,0.972029,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1443,29.0
1.13899,-2.1071,1.39778,-1.0,-0.000840802,0.000892077,-0.0965375,0.0412541,0.23606,-0.970862,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9595,29.0
1.21885,-0.794274,-2.60373,1.0,0.0450453,-0.0736885,-0.189753,-0.644569,-0.384504,-0.660823,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75127,8.0
0.765139,0.917405,-0.626331,1.0,-0.00956052,-0.0136386,0.213727,0.558296,-0.403933,0.724667,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.674,9.0
0.934345,0.816369,-1.66183,-1.0,0.0669045,-0.00543244,0.00587359,-0.0672284,-0.7365,0.673089,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0244,11.0
0.938747,0.138768,0.311402,1.0,0.00265863,-0.00539429,-0.00628948,0.942813,0.303467,0.137884,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39658,11.0
0.974764,0.885756,0.919231,1.0,0.001471,4.36392e-05,-0.107801,0.427483,0.560504,0.709291,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69522,4.0
0.934081,-0.212526,1.51723,1.0,0.119876,-0.00575666,-0.423497,0.0523493,0.976431,-0.209383,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764131,6.0
1.33723,1.55219,-2.61363,-1.0,-0.0157158,0.0288187,-0.000895957,-0.350184,-0.204222,0.914147,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5164,23.0
0.786869,1.50976,-0.259404,1.0,0.0015359,0.00366739,0.00895164,0.407258,-0.108079,0.906896,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4142,25.0
0.794819,1.65869,2.23994,-1.0,0.00933371,0.00743678,-0.103118,-0.227941,0.288216,0.93004,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8193,29.0
1.06605,1.30518,2.62421,-1.0,0.0384378,0.066765,0.565849,-0.439004,0.249834,0.863052,track,Event_652058695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1279,17.0
19.21,0.130149,1.3078,1.0,0.000691653,0.00062326,0.0761564,4.99416,18.5495,2.50723,electron,Event_652099539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.0290004,1.33605,,,,,,,,jet,Event_652099539,108.132,1.59979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.52003,-1.42749,,,,,,,,jet,Event_652099539,69.9668,2.71096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-3.04213,-2.08522,,,,,,,,jet,Event_652099539,41.5637,3.0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.21328,-2.32137,,,,,,,,jet,Event_652099539,15.8878,2.56378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.05271,0.978173,,,,,,,,jet,Event_652099539,13.1533,0.255376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.36575,-0.17182,,,,,,,,jet,Event_652099539,12.32,0.499715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-2.95669,-0.0293645,,,,,,,,jet,Event_652099539,11.1676,3.0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.16042,0.100593,,,,,,,,jet,Event_652099539,9.83584,2.53427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-2.23851,2.30052,,,,,,,,jet,Event_652099539,9.45754,2.92916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.52159,-2.76918,,,,,,,,jet,Event_652099539,9.2087,0.429981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-4.62199,-2.92823,,,,,,,,jet,Event_652099539,8.55831,3.12193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-4.4764,0.885504,,,,,,,,jet,Event_652099539,7.57831,3.11885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.454908,-0.910181,,,,,,,,jet,Event_652099539,8.06902,1.13081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.18855,-1.57542,,,,,,,,jet,Event_652099539,7.3501,0.591458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.365247,-3.01875,,,,,,,,jet,Event_652099539,7.60123,1.92818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-4.13215,-1.8878,,,,,,,,jet,Event_652099539,6.25725,3.1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-4.11025,2.31836,,,,,,,,jet,Event_652099539,6.21729,3.10879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.72751,-2.96688,,,,,,,,jet,Event_652099539,5.84914,0.130578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.53964,-2.93194,,,,,,,,jet,Event_652099539,5.47637,0.0213537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.590461,2.36975,,,,,,,,jet,Event_652099539,5.69114,2.12966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.21638,-1.20665,,,,,,,,jet,Event_652099539,5.22644,0.0801567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-2.97461,1.52239,,,,,,,,jet,Event_652099539,4.87474,3.03955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.841691,-0.917788,,,,,,,,jet,Event_652099539,4.89106,2.32774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-3.22091,-1.10921,,,,,,,,jet,Event_652099539,4.45283,3.0618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.24906,1.42145,,,,,,,,jet,Event_652099539,4.37462,0.0775823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.67403,2.58992,,,,,,,,jet,Event_652099539,4.36504,0.942677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.937776,1.40447,,,,,,,,jet,Event_652099539,4.29385,2.39528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.84886,0.288137,,,,,,,,jet,Event_652099539,4.10977,0.115691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.69005,2.00475,,,,,,,,jet,Event_652099539,3.84347,0.364918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.67264,3.07145,,,,,,,,jet,Event_652099539,3.76389,2.77041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-3.54104,-2.89586,,,,,,,,jet,Event_652099539,3.60004,3.08364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-2.17275,-2.14783,,,,,,,,jet,Event_652099539,3.58109,2.91484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.99978,0.907482,,,,,,,,jet,Event_652099539,3.57889,2.8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.0383343,-0.0573156,,,,,,,,jet,Event_652099539,3.54137,1.60912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.15232,-0.654195,,,,,,,,jet,Event_652099539,3.30636,0.0314531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-4.93913,-0.150171,,,,,,,,jet,Event_652099539,3.17951,3.12727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.786527,0.588072,-2.83024,-1.0,,,,,,,tau,Event_652099539,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05861,1.45873,-0.0532377,-1.0,,,,,,,tau,Event_652099539,,,0.0,0.0,0.864412,0.0,2.00071,1.00041,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.662544,0.726158,-0.336154,1.0,,,,,,,tau,Event_652099539,,,0.847371,0.985522,0.632417,0.409886,2.56664,1.3055,1.3055,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.41044,-1.00408,0.156186,1.0,,,,,,,tau,Event_652099539,,,0.0,0.0,0.970651,0.740769,2.107,1.61397,0.49303,0.278339,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78272,-0.917771,-0.905445,-1.0,,,,,,,tau,Event_652099539,,,0.0,0.0,0.558882,0.800786,0.661536,0.661536,0.0,0.391586,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.549,-1.46633,-1.42825,-1.0,,,,,,,tau,Event_652099539,,,2.80878,0.0,1.3039,0.926726,0.534164,0.219705,0.219705,6.75577,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3876,-0.0697158,1.38096,-1.0,,,,,,,tau,Event_652099539,,,27.3625,6.59287,10.4114,0.597282,4.88936,1.14872,1.61394,6.73526,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.99006,-3.48677,-2.70139,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.73012,-4.7154,-2.97616,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25862,4.36931,-2.9498,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24237,-3.30264,-0.267288,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.61899,3.25056,-1.16755,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0988,-3.99568,0.633317,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2155,0.546951,2.54269,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.23885,2.99934,1.27855,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.78387,-4.5662,1.11566,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.62381,-2.75514,0.0857256,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.69528,-4.12903,-2.17763,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.74058,-1.96263,-2.12263,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.16529,-3.48637,-1.72784,0.0,,,,,,,tau,Event_652099539,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
