pt,eta,phi,particle_type,event_id
12.7223,-0.733223,0.831292,track,272823854
15.4042,-0.794263,0.840509,track,272823854
12.592,-0.730861,0.851964,track,272823854
1.21499,0.816704,0.905292,track,272823854
1.59175,-1.46908,0.856492,track,272823854
0.901293,1.42448,0.93522,track,272823854
1.08908,1.42071,1.77308,track,272823854
1.15678,-0.145064,1.81921,track,272823854
1.13462,1.78459,1.79148,track,272823854
1.04303,0.202837,1.93094,track,272823854
1.57666,-2.18511,1.8817,track,272823854
1.51046,-0.385779,2.30164,track,272823854
3.42222,-0.783908,2.29417,track,272823854
0.96763,-0.218312,2.27155,track,272823854
0.769931,-0.503615,2.31933,track,272823854
2.33916,-0.538158,2.39534,track,272823854
2.39362,0.662692,2.3942,track,272823854
0.776458,-0.581437,2.71024,track,272823854
1.29791,-0.0652009,2.84533,track,272823854
1.12019,-0.731284,2.91766,track,272823854
1.09224,-0.758515,3.05586,track,272823854
2.29015,-0.981635,3.00808,track,272823854
1.24104,0.362086,3.07385,track,272823854
0.928732,-1.48663,3.12311,track,272823854
4.28666,2.14748,-1.20166,track,272823854
1.55357,1.9521,-1.11843,track,272823854
0.946404,1.95574,-1.18082,track,272823854
1.07735,1.94794,-1.04807,track,272823854
1.17638,1.63804,-0.731977,track,272823854
1.16156,1.78081,-0.45557,track,272823854
1.19574,-2.47748,1.64807,track,272823854
1.10579,-2.5453,1.87638,track,272823854
1.06828,-2.42334,2.11128,track,272823854
3.38319,-2.61271,2.48895,track,272823854
1.00986,0.0409678,-2.51278,track,272823854
1.48048,-0.338212,-2.49952,track,272823854
7.61445,0.0234597,-2.08423,track,272823854
2.15288,0.0531993,-1.52582,track,272823854
1.21214,-1.64039,2.96647,track,272823854
1.52438,-0.170197,2.82748,track,272823854
2.93992,0.248602,-1.77228,track,272823854
1.17137,2.36801,2.1896,track,272823854
2.26669,0.762696,-1.42705,track,272823854
2.34461,-0.229659,-2.34349,track,272823854
0.84409,1.59855,-0.0336455,track,272823854
0.935443,-1.28438,0.711209,track,272823854
0.843088,1.6162,1.78533,track,272823854
1.1546,-1.6396,2.75333,track,272823854
1.0745,1.80535,2.2928,track,272823854
1.87862,-0.719111,1.70574,track,272823854
0.966183,1.46937,0.720465,track,272823854
0.877073,-1.75382,0.458853,track,272823854
1.57817,0.329503,-2.72221,track,272823854
0.778481,0.848743,-0.887878,track,272823854
0.869904,1.04391,1.83905,track,272823854
1.61084,2.31575,-0.208695,track,272823854
1.4164,2.26974,3.10008,track,272823854
0.848971,-0.712364,1.1194,track,272823854
0.935033,0.791688,-2.23635,track,272823854
1.03163,1.91129,0.269322,track,272823854
0.91523,1.82695,-1.64782,track,272823854
1.09412,2.26489,2.92462,track,272823854
0.987392,-2.20462,-1.14368,track,272823854
1.32374,-0.0651455,2.862,track,272823854
1.24748,0.0472086,-1.25032,track,272823854
1.49617,0.695633,-0.43925,track,272823854
11.7696,-0.744355,0.819459,track,272823854
0.85723,-0.144279,2.96961,track,272823854
4.6473,-0.704121,2.48266,track,272823854
1.36584,-0.697442,2.37152,track,272823854
0.923546,1.50622,3.07413,track,272823854
1.04905,-1.31792,1.09141,track,272823854
1.02062,-1.59621,-2.8028,track,272823854
1.45551,-1.46396,-2.14591,track,272823854
1.1519,-1.57974,-1.10523,track,272823854
1.04292,-1.6118,-0.477823,track,272823854
0.828899,-1.59615,-0.447312,track,272823854
3.2938,2.34183,-2.58993,tau,272976462
0.851231,-0.312072,1.36097,tau,272976462
1.01664,-1.8376,-1.94773,tau,272976462
0.769348,-2.31052,0.923087,tau,272976462
2.73874,0.191175,-2.19114,tau,272976462
1.12892,-0.73714,-1.42707,tau,272976462
0.506162,-1.53806,0.63421,tau,272976462
2.01895,0.115594,-3.09741,tau,272976462
3.50652,0.513843,1.32853,tau,272976462
8.78619,1.63284,-1.67332,tau,272976462
0.829712,1.34631,0.329345,tau,272976462
4.07033,2.46106,2.41391,tau,272976462
28.2048,1.53797,2.62513,tau,272976462
31.8058,-0.855753,-0.528646,tau,272976462
12.2428,0.738534,2.01643,tau,272976462
4.44873,-1.46609,2.40248,tau,272976462
3.30746,-1.75227,-0.585789,tau,272976462
5.02086,0.0454055,-1.58297,tau,272976462
7.02508,2.42494,-0.596378,tau,272976462
3.99329,2.48608,-1.82902,tau,272976462
1.94153,0.233623,0.257597,tau,272976462
10.2999,4.3201,1.39397,tau,272976462
11.8271,3.44669,-0.426351,tau,272976462
24.5482,3.23632,-2.80251,tau,272976462
7.55866,4.37695,-2.42389,tau,272976462
7.65595,-3.02877,-0.922764,tau,272976462
7.88075,1.85062,-0.842237,tau,272976462
9.81728,3.9336,-3.07432,tau,272976462
8.30122,-3.7307,2.6928,tau,272976462
11.1366,0.0566617,2.23201,tau,272976462
9.0536,3.39171,0.708298,tau,272976462
18.5841,3.00104,1.24814,tau,272976462
10.9811,-3.03441,-0.159221,tau,272976462
10.6318,3.88789,2.36358,tau,272976462
15.1247,2.7512,0.163551,tau,272976462
4.47002,1.6362,-2.28255,tau,272976462
8.31062,1.35957,-2.97815,tau,272976462
8.9659,-2.87679,1.43721,tau,272976462
7.47016,-2.86507,0.533228,tau,272976462
3.20979,-2.69455,2.7705,tau,272976462
3.24624,-3.7977,-0.753862,tau,272976462
3.34773,-4.50598,-2.24141,tau,272976462
3.44885,-2.98891,-2.96168,tau,272976462
3.4625,-3.61735,0.790472,tau,272976462
13.2,-3.38269,1.93767,tau,272976462
3.86237,-4.88981,0.025893,tau,272976462
3.92412,-4.61532,-1.01698,tau,272976462
3.95375,4.14227,-1.72447,tau,272976462
4.27397,-3.95984,1.68771,tau,272976462
4.45203,3.37518,-2.0604,tau,272976462
5.62713,-3.64325,-2.42799,tau,272976462
12.7128,3.00939,-1.17683,tau,272976462
5.80171,2.70208,1.72985,tau,272976462
5.83247,3.58597,1.66666,tau,272976462
7.40433,3.09073,2.91086,tau,272976462
6.99557,-4.18961,-0.0454491,tau,272976462
6.9152,-0.16855,-0.782997,tau,272976462
6.59923,4.05928,0.145453,tau,272976462
6.58386,-4.42082,-2.92649,tau,272976462
12.1502,4.26449,-0.941361,tau,272976462
6.55432,-3.96272,-1.56591,tau,272976462
6.27713,0.87583,0.836021,tau,272976462
6.09883,-1.94116,3.09255,tau,272976462
5.91431,-0.703142,0.975814,tau,272976462
5.88246,4.55714,2.9212,tau,272976462
0.672825,-1.39158,-1.33194,tau,272976462
2.59891,-0.632328,-3.0352,tau,272976462
1.46594,-0.779596,1.66927,tau,272976462
0.973804,-1.3393,3.08734,tau,272976462
3.59558,-1.95711,1.71376,tau,272976462
0.607402,1.6854,-0.265393,tau,272976462
6.10491,0.755151,-2.03082,tau,272976462
1.94838,1.78435,1.91038,tau,272976462
1.21706,1.87799,0.615812,tau,272976462
2.08801,-2.3054,-2.48771,tau,272976462
2.03266,-0.475969,-2.25972,tau,272976462
3.02294,2.02893,0.0268521,tau,272976462
0.712054,0.591092,-0.281714,tau,272976462
2.52082,2.48995,2.90091,tau,272976462
2.02328,1.87378,0.96102,tau,272976462
0.75364,0.594917,-0.693402,tau,272976462
1.13031,0.697681,-1.57009,tau,272976462
19.2814,-0.852566,-0.565615,photon,272976462
1.43274,2.18563,-1.90976,muon,272976462
0.997935,2.42404,2.95275,muon,272976462
3.2938,2.34183,-2.58993,muon,272976462
0.908084,-0.591033,-2.92435,track,272976462
0.790697,1.34297,-2.83081,track,272976462
2.05245,-1.48977,-2.68198,track,272976462
1.17115,0.868856,-2.6916,track,272976462
0.856801,0.892097,-2.17527,track,272976462
0.943234,0.249068,-2.23364,track,272976462
0.872789,0.396957,-2.22649,track,272976462
1.14003,1.59265,-2.19639,track,272976462
3.82686,0.654576,-2.16783,track,272976462
2.41269,-0.120177,-1.96039,track,272976462
0.913691,1.11275,-1.95361,track,272976462
0.955424,-0.128643,-1.73639,track,272976462
1.71525,0.921698,-1.7937,track,272976462
2.16383,0.0149524,-1.73524,track,272976462
2.06,0.388711,-1.67154,track,272976462
0.882225,-1.87476,-1.61801,track,272976462
1.13031,0.697681,-1.57009,track,272976462
0.988465,0.582144,-1.64239,track,272976462
1.62831,-0.391866,-1.51894,track,272976462
1.9724,1.19272,-1.48162,track,272976462
1.12892,-0.73714,-1.42707,track,272976462
0.926465,0.70708,-1.41424,track,272976462
1.21104,-0.607491,-1.1879,track,272976462
1.75929,-0.231834,-1.21939,track,272976462
0.846119,-0.304903,-1.06948,track,272976462
2.13627,0.579832,-0.996121,track,272976462
1.14547,0.516372,-0.891715,track,272976462
1.32431,1.88325,-0.876676,track,272976462
2.31488,1.3007,-0.69329,track,272976462
0.75364,0.594917,-0.693402,track,272976462
0.818966,-1.18352,-0.582153,track,272976462
1.69746,1.84912,-0.597128,track,272976462
1.43141,-1.02093,-0.554804,track,272976462
15.3438,-0.860605,-0.532692,track,272976462
8.86393,-0.838739,-0.534921,track,272976462
4.20146,-0.772217,-0.526656,track,272976462
1.50175,-1.9154,-0.500779,track,272976462
0.839567,0.601058,-0.488322,track,272976462
0.917178,0.276171,-0.460641,track,272976462
1.7696,-0.91099,-0.366323,track,272976462
1.93412,1.00584,-0.344653,track,272976462
1.1491,-0.225947,-0.116232,track,272976462
1.01996,-0.84409,-0.0633242,track,272976462
1.84414,2.02948,0.0186338,track,272976462
3.0481,1.48416,0.217161,track,272976462
1.35698,0.0790611,0.265825,track,272976462
1.06203,1.14048,0.27743,track,272976462
0.829712,1.34631,0.329345,track,272976462
1.45811,-0.742518,0.414002,track,272976462
1.74876,-1.62228,0.538974,track,272976462
1.23401,1.21025,0.659769,track,272976462
1.21706,1.87799,0.615812,track,272976462
0.806496,1.56736,0.912549,track,272976462
0.931486,0.484931,0.927739,track,272976462
2.0188,1.27751,1.04809,track,272976462
1.86749,1.53553,1.13421,track,272976462
0.750685,0.128543,1.38097,track,272976462
1.01416,2.25936,1.46252,track,272976462
1.24151,2.17407,1.46473,track,272976462
0.809408,0.487331,1.58315,track,272976462
1.46594,-0.779596,1.66927,track,272976462
0.782167,0.602099,1.75066,track,272976462
3.59558,-1.95711,1.71376,track,272976462
1.27333,1.72679,1.7741,track,272976462
1.20039,-0.868585,1.82101,track,272976462
1.42193,-1.00694,1.90157,track,272976462
1.94838,1.78435,1.91038,track,272976462
1.29134,0.401709,1.8754,track,272976462
4.08739,0.771912,1.94716,track,272976462
5.98047,0.744536,1.97165,track,272976462
0.780781,0.353738,1.91753,track,272976462
0.961535,0.467295,2.05717,track,272976462
5.2641,0.718398,2.04053,track,272976462
0.793099,0.953484,2.03405,track,272976462
2.90685,0.723915,2.07013,track,272976462
1.29767,-1.14031,2.12775,track,272976462
2.59072,1.05314,2.08498,track,272976462
1.36185,0.213097,2.08477,track,272976462
2.16485,-1.54869,2.2383,track,272976462
1.13708,0.371728,2.35942,track,272976462
1.05951,0.914742,2.44708,track,272976462
1.21165,0.682742,2.45324,track,272976462
1.179,-1.571,2.53399,track,272976462
2.39798,1.09183,2.58845,track,272976462
14.6692,1.54019,2.63834,track,272976462
1.17131,-0.0339292,2.61275,track,272976462
6.2954,1.45627,2.65519,track,272976462
4.98422,1.46321,2.7003,track,272976462
0.915051,1.88468,2.9971,track,272976462
1.01274,0.138124,3.10523,track,272976462
1.43274,2.18563,-1.90976,track,272976462
2.15769,2.28196,-1.59561,track,272976462
1.27698,2.43462,-0.423851,track,272976462
2.02328,1.87378,0.96102,track,272976462
1.10835,2.10381,1.78672,track,272976462
1.67025,2.39902,2.25167,track,272976462
1.09929,2.36612,2.31242,track,272976462
1.00735,2.31464,2.43589,track,272976462
4.07033,2.46106,2.41391,track,272976462
3.51692,2.39757,2.45621,track,272976462
1.75613,2.63068,3.0213,track,272976462
0.997935,2.42404,2.95275,track,272976462
0.824154,-1.76319,-0.234885,track,272976462
0.973804,-1.3393,3.08734,track,272976462
2.2283,0.316376,-1.53178,track,272976462
1.2561,2.54564,-0.759086,track,272976462
1.43158,1.96636,0.254301,track,272976462
7.03484,1.62573,-1.64949,track,272976462
1.75877,1.67357,-1.92057,track,272976462
1.01118,0.812284,-2.70847,track,272976462
1.82343,-1.6492,-0.732726,track,272976462
1.70457,0.589769,1.32222,track,272976462
0.851208,-0.312072,1.36097,track,272976462
1.10915,-0.256697,3.12829,track,272976462
1.18015,2.09468,-2.4574,track,272976462
1.54654,2.38675,2.50966,track,272976462
1.13444,2.05093,-0.385894,track,272976462
0.907471,-0.653429,-2.14631,track,272976462
1.22676,0.180441,-1.54336,track,272976462
1.81807,1.06026,2.12023,track,272976462
2.73874,0.191175,-2.19114,track,272976462
2.1096,0.474157,-1.43694,track,272976462
0.989331,0.0943301,0.703457,track,272976462
1.6055,0.47323,2.26499,track,272976462
0.804024,1.55474,2.13809,track,272976462
1.0042,2.31594,3.1069,track,272976462
0.841008,-1.54625,0.649592,track,272976462
0.803952,0.218872,1.3602,track,272976462
3.2938,2.34183,-2.58993,track,272976462
1.01664,-1.8376,-1.94773,track,272976462
1.21485,1.45222,-3.05771,track,272976462
0.857377,1.08591,-2.95452,track,272976462
0.805149,1.71389,-1.56133,track,272976462
0.990144,-0.270764,-1.1863,track,272976462
1.31292,-0.219148,-0.556446,track,272976462
0.909221,1.47773,-0.231287,track,272976462
1.04248,1.40574,0.642293,track,272976462
1.10496,2.51304,2.41418,track,272976462
1.3731,2.47998,2.3538,track,272976462
1.92401,2.43531,-2.30013,track,272976462
1.55316,2.26549,0.797938,track,272976462
2.08801,-2.3054,-2.48771,track,272976462
1.07531,-2.37279,-2.49191,track,272976462
1.36405,1.59733,3.11518,track,272976462
0.908133,-0.871352,0.776761,track,272976462
1.5335,-0.323482,2.10854,track,272976462
2.4268,1.21316,-2.87892,track,272976462
1.71547,-0.0189494,-0.0657645,track,272976462
1.07653,0.7322,0.530525,track,272976462
1.16429,1.79688,-1.01644,track,272976462
1.1796,1.6322,1.67832,track,272976462
1.36329,1.71589,1.75184,track,272976462
0.977447,2.25594,2.62365,track,272976462
1.48317,2.16807,2.55251,track,272976462
1.02504,-2.20155,-2.98305,track,272976462
1.04704,-2.40939,-2.36486,track,272976462
1.02713,-2.37922,-2.49112,track,272976462
0.847251,-0.141254,-1.82485,track,272976462
1.63424,-0.197199,-1.45245,track,272976462
1.7196,-0.856485,-0.296783,track,272976462
3.99827,-0.870254,-0.698361,track,272976462
1.32217,0.0990408,0.276338,track,272976462
1.37581,-0.475565,0.884054,track,272976462
0.726266,0.274349,0.227148,track,272976462
0.988794,-0.732068,0.326374,track,272976462
0.851585,1.45018,-0.194855,track,272976462
1.92375,1.51234,0.198607,track,272976462
0.78972,1.59947,0.959736,track,272976462
0.790368,1.73716,-1.48415,track,272976462
0.832449,1.47062,-1.87064,track,272976462
2.08252,-1.49696,-2.6868,track,272976462
0.823556,-1.14928,-3.03198,track,272976462
34.4153,-0.748183,2.49698,electron,273025542
31.4592,1.64987,-1.67486,electron,273025542
0.902177,-1.8793,-1.39704,tau,273025542
1.00445,2.07829,2.74668,tau,273025542
3.71617,1.11939,2.14582,tau,273025542
24.516,1.64315,-1.7114,tau,273025542
1.89507,0.200469,1.17235,tau,273025542
1.24372,-2.37715,1.12681,tau,273025542
35.7177,-0.44003,1.38126,tau,273025542
1.46488,0.324047,2.04072,tau,273025542
15.6998,-1.74287,0.779361,tau,273025542
1.64183,0.713381,-1.31243,tau,273025542
42.3342,-0.729738,2.56366,tau,273025542
29.127,-0.147729,-1.01364,tau,273025542
2.76258,-0.644072,0.110511,tau,273025542
4.09146,-0.0202061,-2.91744,tau,273025542
9.35747,1.05141,-0.246152,tau,273025542
5.12796,-0.231847,2.2734,tau,273025542
2.0923,-0.236298,0.602082,tau,273025542
4.23786,-2.33017,-0.886537,tau,273025542
4.44731,2.42833,-1.58045,tau,273025542
7.06644,-3.33144,2.6583,tau,273025542
7.15881,-3.2923,1.84654,tau,273025542
7.83716,-3.8744,-0.659449,tau,273025542
8.26895,-1.14753,1.66515,tau,273025542
8.40564,-3.98162,0.713435,tau,273025542
3.87787,-2.97383,-0.268835,tau,273025542
3.86052,2.93594,2.01581,tau,273025542
8.67348,3.29199,-1.74703,tau,273025542
3.76676,4.25608,-2.23057,tau,273025542
10.0839,-1.65033,2.86567,tau,273025542
12.8065,-2.34066,-2.17879,tau,273025542
3.75944,3.04764,-3.116,tau,273025542
3.71977,-2.84275,-2.6364,tau,273025542
3.64968,-1.45872,2.22715,tau,273025542
3.36395,4.3089,0.464952,tau,273025542
3.34546,-4.3904,-1.34012,tau,273025542
3.15167,4.12116,2.06088,tau,273025542
6.58836,-2.98982,-1.91335,tau,273025542
5.83658,-3.94705,1.63728,tau,273025542
5.81473,4.42119,2.79799,tau,273025542
5.77535,3.82123,-0.892484,tau,273025542
5.55066,-0.612392,-2.00823,tau,273025542
6.10965,3.27617,1.26957,tau,273025542
5.48119,4.02232,1.2684,tau,273025542
6.13859,-4.08495,-2.42542,tau,273025542
5.44416,-3.9578,2.92867,tau,273025542
5.41102,-1.95768,-2.85512,tau,273025542
4.43538,3.83181,-2.89193,tau,273025542
3.05729,-4.92457,-0.380283,tau,273025542
6.71432,3.47089,2.46242,tau,273025542
6.9448,-1.26749,-0.11651,tau,273025542
4.66115,4.31684,-0.288463,tau,273025542
6.9642,-3.77847,-1.62906,tau,273025542
4.62427,0.944504,1.04117,tau,273025542
4.53084,2.9963,-0.812522,tau,273025542
6.04222,-3.22962,0.576354,tau,273025542
1.9493,-0.814499,-2.99473,tau,273025542
1.54774,-2.32986,1.83361,tau,273025542
1.30826,1.07259,-3.02679,tau,273025542
2.18764,1.64317,0.110403,tau,273025542
2.7717,-1.11579,0.904063,tau,273025542
0.972382,-1.00582,-1.03207,tau,273025542
1.10648,-1.41194,-2.01428,tau,273025542
0.916939,0.756778,-2.83383,tau,273025542
2.25671,2.04644,0.681089,tau,273025542
1.03141,1.3576,-1.11704,tau,273025542
1.55119,-2.21554,2.92822,tau,273025542
2.24898,0.341471,2.89507,tau,273025542
1.90267,0.256679,-1.66185,tau,273025542
4.73518,-0.173171,-0.461046,tau,273025542
33.864,-0.747475,2.53881,photon,273025542
16.1839,-0.170006,-1.02248,photon,273025542
11.8858,-0.104962,-0.991219,photon,273025542
30.6844,1.64187,-1.70983,photon,273025542
1.30826,1.07259,-3.02679,track,273025542
0.786038,0.35905,-3.03939,track,273025542
1.10675,-0.44695,-2.93995,track,273025542
0.916939,0.756778,-2.83383,track,273025542
3.01765,-0.0160668,-2.87599,track,273025542
0.851629,-1.43188,-2.7135,track,273025542
0.897224,1.01512,-2.56878,track,273025542
1.01674,-0.428128,-2.49297,track,273025542
0.805041,0.3093,-2.43917,track,273025542
0.899238,-1.1933,-2.1795,track,273025542
0.801486,-1.02458,-2.2632,track,273025542
1.10648,-1.41194,-2.01428,track,273025542
0.896485,-1.95749,-1.96952,track,273025542
1.09862,-1.65929,-2.0166,track,273025542
0.992857,-0.794603,-2.01218,track,273025542
3.39901,1.2214,-1.74607,track,273025542
1.65455,1.70565,-1.67717,track,273025542
9.45264,1.64979,-1.67477,track,273025542
0.772805,-0.404939,-1.71203,track,273025542
1.18258,0.613496,-1.60337,track,273025542
8.90929,0.713601,-1.46923,track,273025542
0.902177,-1.8793,-1.39704,track,273025542
0.77454,0.467923,-1.37873,track,273025542
1.27346,-0.494439,-1.26007,track,273025542
1.37751,-0.298261,-1.2939,track,273025542
1.85338,0.522826,-1.22705,track,273025542
1.61785,0.35393,-1.1646,track,273025542
0.839444,0.298847,-1.19987,track,273025542
1.08823,-0.0963542,-1.05354,track,273025542
1.03141,1.3576,-1.11704,track,273025542
4.20137,-0.127858,-1.0445,track,273025542
11.7842,-0.117198,-1.00682,track,273025542
0.897634,-1.16728,-1.05887,track,273025542
1.3939,-0.2297,-0.919288,track,273025542
0.968488,-0.346136,-0.82227,track,273025542
1.15093,-0.0942645,-0.755247,track,273025542
1.96239,-1.63529,-0.719125,track,273025542
1.55298,-0.0458478,-0.541047,track,273025542
0.823298,-1.34384,-0.451347,track,273025542
1.99456,1.82679,-0.391168,track,273025542
4.21429,1.25222,-0.202883,track,273025542
1.45515,1.52997,-0.0634415,track,273025542
1.6534,-0.476116,-0.0239667,track,273025542
0.914506,0.839546,0.0748183,track,273025542
2.18764,1.64317,0.110403,track,273025542
0.933817,-0.0860654,0.0969398,track,273025542
1.44968,-0.584374,0.165124,track,273025542
1.29934,-0.194818,0.220825,track,273025542
0.756652,0.649002,0.350664,track,273025542
2.03259,1.96512,0.387058,track,273025542
0.952498,-0.320097,0.523193,track,273025542
2.68251,-1.84951,0.510411,track,273025542
0.95923,-0.287443,0.631387,track,273025542
0.991243,-0.193588,0.755875,track,273025542
9.86359,-1.69874,0.792524,track,273025542
1.49083,-0.891507,0.837258,track,273025542
1.64211,-0.983282,0.974375,track,273025542
3.7113,-1.91587,0.945776,track,273025542
1.02062,-0.358655,1.05226,track,273025542
1.62014,-0.708185,1.14271,track,273025542
1.04978,-0.810544,1.20759,track,273025542
1.08841,1.00097,1.14601,track,273025542
1.89507,0.200469,1.17235,track,273025542
0.775416,1.01677,1.17127,track,273025542
2.33641,-0.352964,1.31859,track,273025542
